Date and time (UTC)	Real time (s)	CPU time (s)	CPU (%)	Memory (GB)	Memory (%)	Disk read (GB)	Disk write (GB)
2023-03-02 15:45:32.314905	1.0	0.4	0	0.0	0	0.001	0.0
2023-03-02 15:45:33.317032	2.0	0.8	43	0.1	0	0.002	0.0
2023-03-02 15:45:34.319447	3.0	1.3	42	0.1	0	0.003	0.0
2023-03-02 15:45:35.321533	4.0	1.6	30	0.1	0	0.003	0.0
2023-03-02 15:45:36.323719	5.0	1.8	26	0.2	0	0.003	0.0
2023-03-02 15:45:37.325885	6.0	2.2	35	0.2	0	0.003	0.0
2023-03-02 15:45:38.327978	7.0	2.3	16	0.2	0	0.003	0.0
2023-03-02 15:45:39.330170	8.0	2.4	4	0.2	0	0.003	0.0
2023-03-02 15:45:40.332148	9.0	2.4	5	0.2	0	0.007	0.0
2023-03-02 15:45:41.334298	10.0	2.5	10	0.2	0	0.012	0.0
2023-03-02 15:45:42.336494	11.0	2.6	8	0.2	0	0.012	0.0
2023-03-02 15:45:43.337866	12.0	2.7	6	0.2	0	0.012	0.0
2023-03-02 15:45:44.341793	13.0	2.9	27	0.2	0	0.012	0.0
2023-03-02 15:45:45.347106	14.0	3.2	26	0.2	0	0.012	0.0
2023-03-02 15:45:46.352175	15.0	3.5	26	0.2	0	0.012	0.0
2023-03-02 15:45:47.357458	16.0	3.7	25	0.2	0	0.017	0.0
2023-03-02 15:45:48.362096	17.1	4.0	24	0.2	0	0.029	0.0
2023-03-02 15:45:49.367347	18.1	4.2	22	0.2	0	0.029	0.0
2023-03-02 15:45:50.368786	19.1	4.4	25	0.2	0	0.033	0.0
2023-03-02 15:45:51.370461	20.1	4.6	19	0.2	0	0.033	0.0
