Date and time (UTC)	Real time (s)	CPU time (s)	CPU (%)	Memory (GB)	Memory (%)	Disk read (GB)	Disk write (GB)
2023-03-04 00:05:10.417772	1.0	0.1	0	0.0	0	0.21	0.0
2023-03-04 00:05:11.424997	2.0	0.2	12	0.0	0	0.325	0.0
2023-03-04 00:05:12.432932	3.0	0.3	7	0.0	0	0.335	0.0
2023-03-04 00:05:13.438140	4.0	0.4	12	0.1	0	0.339	0.0
2023-03-04 00:05:14.440990	5.0	0.5	11	0.1	0	0.34	0.0
2023-03-04 00:05:15.443911	6.0	0.6	8	0.2	0	0.359	0.0
2023-03-04 00:05:16.476598	7.1	0.7	11	0.2	0	0.359	0.0
2023-03-04 00:05:17.520758	8.1	0.8	12	0.2	0	0.359	0.0
2023-03-04 00:05:18.574400	9.2	0.9	10	0.2	0	0.359	0.0
2023-03-04 00:05:19.583999	10.2	1.0	9	0.2	0	0.399	0.02
2023-03-04 00:05:20.635267	11.2	1.1	12	0.3	0	0.403	0.02
2023-03-04 00:05:21.688557	12.3	1.2	11	0.4	0	0.403	0.02
2023-03-04 00:05:22.744926	13.3	1.4	9	0.4	0	0.403	0.02
2023-03-04 00:05:23.842066	14.4	1.5	12	0.4	0	0.403	0.02
2023-03-04 00:05:24.878689	15.5	1.6	10	0.4	0	0.403	0.02
2023-03-04 00:05:25.900831	16.5	1.7	11	0.4	0	0.403	0.02
2023-03-04 00:05:26.984003	17.6	1.8	11	0.4	0	0.404	0.02
2023-03-04 00:05:27.991409	18.6	1.9	10	0.4	0	0.404	0.02
2023-03-04 00:05:28.994278	19.6	2.0	11	0.4	0	0.404	0.02
2023-03-04 00:05:30.003263	20.6	2.1	11	0.5	0	0.404	0.02
2023-03-04 00:05:31.174080	21.8	2.3	12	0.5	0	0.404	0.02
2023-03-04 00:05:32.193378	22.8	2.4	11	0.5	0	0.404	0.02
2023-03-04 00:05:33.270420	23.9	2.5	9	0.5	0	0.404	0.02
2023-03-04 00:05:34.368530	25.0	2.6	12	0.7	0	0.404	0.02
2023-03-04 00:05:35.400335	26.0	2.7	11	0.7	0	0.405	0.02
2023-03-04 00:05:36.434369	27.0	2.8	10	0.7	0	0.406	0.02
2023-03-04 00:05:37.466258	28.1	3.0	12	0.5	0	0.406	0.02
2023-03-04 00:05:38.620961	29.2	3.1	10	0.6	0	0.406	0.02
2023-03-04 00:05:39.653956	30.2	3.2	11	0.6	0	0.406	0.02
2023-03-04 00:05:40.844747	31.4	3.3	12	0.7	0	0.407	0.02
2023-03-04 00:05:41.895204	32.5	3.4	10	0.7	0	0.408	0.02
2023-03-04 00:05:42.905426	33.5	3.5	12	0.7	0	0.408	0.02
2023-03-04 00:05:43.926956	34.5	3.6	11	0.8	0	0.408	0.02
2023-03-04 00:05:44.961889	35.6	3.8	11	0.4	0	0.409	0.02
2023-03-04 00:05:46.008634	36.6	3.9	11	0.5	0	0.409	0.02
2023-03-04 00:05:47.039165	37.6	4.0	10	0.5	0	0.41	0.02
2023-03-04 00:05:48.053561	38.6	4.1	12	0.5	0	0.41	0.02
2023-03-04 00:05:49.059391	39.7	4.2	11	0.5	0	0.41	0.02
2023-03-04 00:05:50.064063	40.7	4.3	11	0.2	0	0.41	0.02
2023-03-04 00:05:51.066820	41.7	4.4	10	0.2	0	0.425	0.04
2023-03-04 00:05:52.069597	42.7	4.5	11	0.2	0	0.425	0.04
2023-03-04 00:05:53.072161	43.7	4.6	11	0.2	0	0.425	0.04
2023-03-04 00:05:54.074995	44.7	4.8	11	0.2	0	0.425	0.04
2023-03-04 00:05:55.077398	45.7	4.8	10	0.2	0	0.425	0.06
2023-03-04 00:05:56.079928	46.7	5.0	11	0.2	0	0.425	0.06
2023-03-04 00:05:57.082548	47.7	5.1	12	0.2	0	0.441	0.06
2023-03-04 00:05:58.084666	48.7	5.2	10	0.2	0	0.441	0.06
2023-03-04 00:05:59.086525	49.7	5.3	12	0.3	0	0.441	0.06
2023-03-04 00:06:00.088944	50.7	5.4	9	0.2	0	0.441	0.08
2023-03-04 00:06:01.091512	51.7	5.5	11	0.2	0	0.441	0.08
2023-03-04 00:06:02.094120	52.7	5.6	11	0.2	0	0.456	0.08
2023-03-04 00:06:03.096739	53.7	5.7	11	0.2	0	0.456	0.08
2023-03-04 00:06:04.099456	54.7	5.8	11	0.3	0	0.456	0.08
2023-03-04 00:06:05.102066	55.7	5.9	11	0.2	0	0.456	0.08
2023-03-04 00:06:06.104488	56.7	6.0	11	0.2	0	0.456	0.101
2023-03-04 00:06:07.107483	57.7	6.2	10	0.4	0	0.456	0.101
2023-03-04 00:06:08.109907	58.7	6.3	11	0.2	0	0.472	0.101
2023-03-04 00:06:09.112475	59.7	6.4	11	0.2	0	0.472	0.101
2023-03-04 00:06:10.114842	60.7	6.5	11	0.3	0	0.472	0.101
2023-03-04 00:06:11.123291	61.7	6.6	10	0.2	0	0.472	0.121
2023-03-04 00:06:12.143930	62.7	6.7	11	0.2	0	0.472	0.121
2023-03-04 00:06:13.151935	63.7	6.8	12	0.2	0	0.488	0.121
2023-03-04 00:06:14.155326	64.7	6.9	11	0.2	0	0.488	0.121
2023-03-04 00:06:15.157918	65.8	7.0	11	0.3	0	0.488	0.121
2023-03-04 00:06:16.160555	66.8	7.1	11	0.2	0	0.488	0.121
2023-03-04 00:06:17.163009	67.8	7.2	10	0.2	0	0.488	0.141
2023-03-04 00:06:18.165781	68.8	7.3	10	0.4	0	0.488	0.141
2023-03-04 00:06:19.168140	69.8	7.5	12	0.2	0	0.504	0.141
2023-03-04 00:06:20.174408	70.8	7.6	11	0.2	0	0.504	0.141
2023-03-04 00:06:21.181438	71.8	7.7	10	0.3	0	0.504	0.141
2023-03-04 00:06:22.193325	72.8	7.8	11	0.2	0	0.504	0.161
2023-03-04 00:06:23.204773	73.8	7.9	11	0.2	0	0.504	0.161
2023-03-04 00:06:24.209684	74.8	8.0	11	0.2	0	0.52	0.161
2023-03-04 00:06:25.211818	75.8	8.1	10	0.2	0	0.52	0.161
2023-03-04 00:06:26.214488	76.8	8.2	11	0.3	0	0.52	0.161
2023-03-04 00:06:27.217070	77.8	8.3	11	0.2	0	0.52	0.161
2023-03-04 00:06:28.219756	78.8	8.4	11	0.2	0	0.52	0.181
2023-03-04 00:06:29.221877	79.8	8.5	10	0.2	0	0.52	0.181
2023-03-04 00:06:30.224473	80.8	8.6	11	0.2	0	0.536	0.181
2023-03-04 00:06:31.227097	81.8	8.7	10	0.3	0	0.536	0.181
2023-03-04 00:06:32.229731	82.8	8.8	10	0.3	0	0.536	0.181
2023-03-04 00:06:33.231803	83.8	8.9	9	0.2	0	0.536	0.181
2023-03-04 00:06:34.234508	84.8	9.0	9	0.2	0	0.536	0.201
2023-03-04 00:06:35.237096	85.8	9.1	10	0.2	0	0.536	0.201
2023-03-04 00:06:36.239953	86.8	9.2	10	0.2	0	0.554	0.201
2023-03-04 00:06:37.241862	87.8	9.3	10	0.2	0	0.554	0.201
2023-03-04 00:06:38.244489	88.8	9.4	11	0.3	0	0.554	0.201
2023-03-04 00:06:39.247143	89.8	9.5	9	0.2	0	0.554	0.201
2023-03-04 00:06:40.249946	90.8	9.6	9	0.2	0	0.555	0.221
2023-03-04 00:06:41.251861	91.8	9.7	9	0.2	0	0.555	0.221
2023-03-04 00:06:42.255036	92.8	9.8	11	0.2	0	0.571	0.221
2023-03-04 00:06:43.257888	93.9	9.9	9	0.2	0	0.571	0.221
2023-03-04 00:06:44.281244	94.9	10.0	9	0.2	0	0.571	0.221
2023-03-04 00:06:45.284125	95.9	10.1	10	0.3	0	0.571	0.221
2023-03-04 00:06:46.287269	96.9	10.2	8	0.4	0	0.571	0.221
2023-03-04 00:06:47.289911	97.9	10.3	11	0.2	0	0.571	0.242
2023-03-04 00:06:48.315691	98.9	10.4	9	0.2	0	0.572	0.242
2023-03-04 00:06:49.339358	99.9	10.5	10	0.2	0	0.588	0.242
2023-03-04 00:06:50.380577	101.0	10.6	10	0.2	0	0.588	0.242
2023-03-04 00:06:51.434824	102.0	10.7	10	0.3	0	0.589	0.242
2023-03-04 00:06:52.442680	103.0	10.8	9	0.2	0	0.589	0.242
2023-03-04 00:06:53.445394	104.0	10.9	10	0.2	0	0.589	0.262
2023-03-04 00:06:54.484191	105.1	11.0	9	0.2	0	0.589	0.262
2023-03-04 00:06:55.515862	106.1	11.1	10	0.2	0	0.606	0.262
2023-03-04 00:06:56.522793	107.1	11.2	10	0.3	0	0.606	0.262
2023-03-04 00:06:57.525133	108.1	11.3	10	0.3	0	0.606	0.262
2023-03-04 00:06:58.531981	109.1	11.3	9	0.2	0	0.607	0.262
2023-03-04 00:06:59.536055	110.1	11.4	8	0.2	0	0.615	0.282
2023-03-04 00:07:00.541528	111.1	11.5	11	0.2	0	0.615	0.282
2023-03-04 00:07:01.543875	112.1	11.6	8	0.2	0	0.619	0.282
2023-03-04 00:07:02.591151	113.2	11.7	11	0.2	0	0.635	0.282
2023-03-04 00:07:03.604419	114.2	11.8	10	0.2	0	0.635	0.282
2023-03-04 00:07:04.607489	115.2	11.9	9	0.3	0	0.635	0.282
2023-03-04 00:07:05.618931	116.2	12.0	10	0.2	0	0.635	0.282
2023-03-04 00:07:06.644264	117.2	12.1	10	0.2	0	0.637	0.303
2023-03-04 00:07:07.651101	118.2	12.2	9	0.2	0	0.637	0.303
2023-03-04 00:07:08.670657	119.3	12.3	9	0.2	0	0.67	0.303
2023-03-04 00:07:09.726630	120.3	12.4	10	0.2	0	0.67	0.303
2023-03-04 00:07:10.765342	121.4	12.5	9	0.2	0	0.671	0.303
2023-03-04 00:07:11.820401	122.4	12.6	9	0.3	0	0.671	0.303
2023-03-04 00:07:12.911988	123.5	12.7	9	0.4	0	0.676	0.303
2023-03-04 00:07:13.975974	124.6	12.8	9	0.2	0	0.677	0.323
2023-03-04 00:07:15.056118	125.6	12.9	10	0.2	0	0.679	0.323
2023-03-04 00:07:16.081401	126.7	13.0	8	0.2	0	0.7	0.323
2023-03-04 00:07:17.166778	127.8	13.1	9	0.2	0	0.7	0.323
2023-03-04 00:07:18.178965	128.8	13.2	10	0.2	0	0.701	0.323
2023-03-04 00:07:19.181060	129.8	13.3	9	0.3	0	0.701	0.323
2023-03-04 00:07:20.214659	130.8	13.4	9	0.2	0	0.704	0.343
2023-03-04 00:07:21.250113	131.8	13.4	9	0.2	0	0.704	0.343
2023-03-04 00:07:22.275892	132.9	13.5	9	0.2	0	0.704	0.343
2023-03-04 00:07:23.289481	133.9	13.6	11	0.2	0	0.721	0.343
2023-03-04 00:07:24.307791	134.9	13.7	10	0.2	0	0.721	0.343
2023-03-04 00:07:25.317262	135.9	13.8	8	0.3	0	0.721	0.343
2023-03-04 00:07:26.320266	136.9	13.9	10	0.2	0	0.722	0.343
2023-03-04 00:07:27.323129	137.9	14.0	10	0.2	0	0.722	0.363
2023-03-04 00:07:28.325324	138.9	14.1	10	0.2	0	0.722	0.363
2023-03-04 00:07:29.328069	139.9	14.2	10	0.2	0	0.74	0.363
2023-03-04 00:07:30.330751	140.9	14.3	10	0.2	0	0.74	0.363
2023-03-04 00:07:31.332996	141.9	14.4	9	0.3	0	0.74	0.363
2023-03-04 00:07:32.360139	143.0	14.5	10	0.3	0	0.74	0.363
2023-03-04 00:07:33.367739	144.0	14.6	9	0.2	0	0.74	0.383
2023-03-04 00:07:34.370488	145.0	14.7	10	0.2	0	0.74	0.383
2023-03-04 00:07:35.388741	146.0	14.8	10	0.2	0	0.756	0.383
2023-03-04 00:07:36.420473	147.0	14.9	9	0.2	0	0.756	0.383
2023-03-04 00:07:37.432990	148.0	15.0	10	0.2	0	0.756	0.383
2023-03-04 00:07:38.435035	149.0	15.1	9	0.3	0	0.756	0.383
2023-03-04 00:07:39.439049	150.0	15.2	8	0.4	0	0.756	0.383
2023-03-04 00:07:40.466155	151.1	15.3	11	0.2	0	0.756	0.403
2023-03-04 00:07:41.477321	152.1	15.4	10	0.2	0	0.771	0.403
2023-03-04 00:07:42.541438	153.1	15.5	10	0.2	0	0.771	0.403
2023-03-04 00:07:43.552032	154.1	15.6	9	0.2	0	0.771	0.403
2023-03-04 00:07:44.554215	155.1	15.7	11	0.3	0	0.771	0.403
2023-03-04 00:07:45.581277	156.2	15.8	8	0.6	0	0.771	0.403
2023-03-04 00:07:46.600875	157.2	15.9	10	0.2	0	0.771	0.423
2023-03-04 00:07:47.614472	158.2	16.0	10	0.2	0	0.771	0.423
2023-03-04 00:07:48.616957	159.2	16.1	9	0.2	0	0.787	0.423
2023-03-04 00:07:49.646604	160.2	16.2	10	0.3	0	0.787	0.423
2023-03-04 00:07:50.681938	161.3	16.3	10	0.3	0	0.787	0.423
2023-03-04 00:07:51.688942	162.3	16.4	10	0.2	0	0.787	0.423
2023-03-04 00:07:52.713179	163.3	16.5	10	0.2	0	0.787	0.443
2023-03-04 00:07:53.719907	164.3	16.6	9	0.2	0	0.788	0.443
2023-03-04 00:07:54.722005	165.3	16.6	10	0.2	0	0.803	0.443
2023-03-04 00:07:55.750599	166.3	16.8	10	0.2	0	0.803	0.443
2023-03-04 00:07:56.763989	167.4	16.8	9	0.3	0	0.803	0.443
2023-03-04 00:07:57.766498	168.4	16.9	10	0.3	0	0.803	0.443
2023-03-04 00:07:58.768608	169.4	17.0	9	0.2	0	0.803	0.464
2023-03-04 00:07:59.770696	170.4	17.1	9	0.2	0	0.803	0.464
2023-03-04 00:08:00.772769	171.4	17.2	10	0.2	0	0.819	0.464
