Date and time (UTC)	Real time (s)	CPU time (s)	CPU (%)	Memory (GB)	Memory (%)	Disk read (GB)	Disk write (GB)
2023-03-02 15:31:17.403100	1.0	0.1	0	0.0	0	0.032	0.0
2023-03-02 15:31:18.406675	2.0	0.2	11	0.0	0	0.096	0.0
2023-03-02 15:31:19.409389	3.0	0.3	11	0.0	0	0.098	0.0
2023-03-02 15:31:20.412843	4.0	0.4	8	0.0	0	0.101	0.0
2023-03-02 15:31:21.416612	5.0	0.5	10	0.0	0	0.106	0.0
2023-03-02 15:31:22.419357	6.0	0.7	15	0.0	0	0.107	0.0
2023-03-02 15:31:23.422875	7.0	0.8	10	0.0	0	0.109	0.0
2023-03-02 15:31:24.426368	8.0	0.9	10	0.0	0	0.111	0.0
2023-03-02 15:31:25.428999	9.0	1.0	13	0.0	0	0.112	0.0
2023-03-02 15:31:26.432632	10.0	1.1	8	0.0	0	0.127	0.0
2023-03-02 15:31:27.436235	11.0	1.2	8	0.0	0	0.132	0.0
2023-03-02 15:31:28.440106	12.0	1.2	7	0.0	0	0.135	0.0
2023-03-02 15:31:29.443921	13.0	1.4	12	0.0	0	0.139	0.0
2023-03-02 15:31:30.447840	14.0	1.5	11	0.0	0	0.143	0.0
2023-03-02 15:31:31.451647	15.1	1.6	14	0.1	0	0.145	0.0
2023-03-02 15:31:32.455337	16.1	1.7	8	0.1	0	0.15	0.0
2023-03-02 15:31:33.459088	17.1	1.9	21	0.1	0	0.157	0.0
2023-03-02 15:31:34.462945	18.1	2.1	22	0.1	0	0.158	0.0
2023-03-02 15:31:35.466176	19.1	2.4	25	0.1	0	0.16	0.0
2023-03-02 15:31:36.469850	20.1	2.6	22	0.1	0	0.162	0.0
2023-03-02 15:31:37.473527	21.1	2.6	7	0.1	0	0.166	0.0
2023-03-02 15:31:38.477464	22.1	2.8	15	0.1	0	0.171	0.0
2023-03-02 15:31:39.480954	23.1	2.9	9	0.1	0	0.173	0.0
2023-03-02 15:31:40.485091	24.1	3.0	9	0.1	0	0.175	0.0
2023-03-02 15:31:41.488968	25.1	3.1	10	0.1	0	0.178	0.0
2023-03-02 15:31:42.495008	26.1	3.2	14	0.1	0	0.182	0.0
2023-03-02 15:31:43.501638	27.1	3.3	11	0.1	0	0.184	0.0
2023-03-02 15:31:44.505226	28.1	3.4	10	0.1	0	0.187	0.0
2023-03-02 15:31:45.510617	29.1	3.5	8	0.1	0	0.189	0.0
2023-03-02 15:31:46.516315	30.1	3.6	6	0.1	0	0.195	0.0
2023-03-02 15:31:47.519350	31.1	3.6	6	0.1	0	0.197	0.0
2023-03-02 15:31:48.523205	32.1	3.7	6	0.1	0	0.206	0.0
2023-03-02 15:31:49.527116	33.1	3.9	16	0.1	0	0.209	0.0
2023-03-02 15:31:50.530697	34.1	4.0	13	0.1	0	0.211	0.0
2023-03-02 15:31:51.534270	35.1	4.1	10	0.1	0	0.213	0.0
2023-03-02 15:31:52.538788	36.1	4.2	11	0.1	0	0.218	0.0
2023-03-02 15:31:53.542461	37.1	4.3	7	0.1	0	0.229	0.0
2023-03-02 15:31:54.546296	38.1	4.4	13	0.1	0	0.24	0.0
2023-03-02 15:31:55.549381	39.2	4.4	2	0.1	0	0.24	0.0
2023-03-02 15:31:56.553829	40.2	4.5	14	0.1	0	0.372	0.0
2023-03-02 15:31:57.557876	41.2	4.6	7	0.1	0	0.388	0.0
2023-03-02 15:31:58.561619	42.2	4.8	18	0.1	0	0.389	0.0
2023-03-02 15:31:59.565255	43.2	4.9	9	0.1	0	0.389	0.0
