Date and time (UTC)	Real time (s)	CPU time (s)	CPU (%)	Memory (GB)	Memory (%)	Disk read (GB)	Disk write (GB)
2023-03-02 15:45:42.748597	1.0	0.5	0	0.0	0	0.0	0.0
2023-03-02 15:45:43.750268	2.0	0.9	39	0.1	0	0.0	0.0
2023-03-02 15:45:44.752519	3.0	1.1	23	0.1	0	0.0	0.0
2023-03-02 15:45:45.754822	4.0	1.4	24	0.1	0	0.0	0.0
2023-03-02 15:45:46.757110	5.0	1.6	23	0.1	0	0.0	0.0
2023-03-02 15:45:47.759395	6.0	1.8	23	0.1	0	0.0	0.0
2023-03-02 15:45:48.761685	7.0	2.1	25	0.2	0	0.0	0.0
2023-03-02 15:45:49.763955	8.0	2.3	24	0.2	0	0.0	0.0
2023-03-02 15:45:50.766291	9.0	2.5	24	0.2	0	0.0	0.0
2023-03-02 15:45:51.768101	10.0	2.8	28	0.2	0	0.0	0.0
2023-03-02 15:45:52.770349	11.0	3.5	71	0.2	0	0.0	0.0
2023-03-02 15:45:53.772561	12.0	3.8	31	0.2	0	0.0	0.0
2023-03-02 15:45:54.774779	13.0	4.1	25	0.2	0	0.0	0.0
2023-03-02 15:45:55.777058	14.0	4.3	24	0.3	0	0.0	0.0
2023-03-02 15:45:56.779264	15.0	4.6	25	0.2	0	0.0	0.0
